id,substation_id,name,longitude,latitude,string,order,distance,subassembly,upstream_cable
DCE_L1,DOW_OSS,DCE_L1,1.368833,53.251782999999996,11.0,0.0,0.80680894,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DAF_L2,DOW_OSS,DAF_L2,1.368533,53.239433,11.0,1.0,1.43134198,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DAG_L3,DOW_OSS,DAG_L3,1.37825,53.234917,11.0,2.0,1.03060566,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DAH_L4,DOW_OSS,DAH_L4,1.3880000000000001,53.2304,11.0,3.0,1.03189613,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DAJ_L5,DOW_OSS,DAJ_L5,1.39775,53.225882999999996,11.0,4.0,1.81153842,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DFF_T1,DOW_OSS,DFF_T1,1.3837,53.270067000000004,8.0,0.0,1.7128223999999999,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DFG_T2,DOW_OSS,DFG_T2,1.394933,53.26485,8.0,1.0,1.48331779,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DDJ_T3,DOW_OSS,DDJ_T3,1.415133,53.242917000000006,8.0,2.0,0.90172094,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DDK_T4,DOW_OSS,DDK_T4,1.426317,53.237733,8.0,3.0,0.90367918,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
DCK_T5,DOW_OSS,DCK_T5,1.424733,53.225832999999994,8.0,4.0,0.90373588,onshore_turbine_double.yaml,onshore_array_cable_double.yaml
