run,random_seed,year,Anchor Handling Tug,Cable Laying Vessel,Crew Transfer Vessel 1,Crew Transfer Vessel 2,Crew Transfer Vessel 3,Diving Support Vessel,Tugboat 1,Tugboat 2
14,14,2003,1979600.3062500001,0.0,1168591.4613563009,1168593.819075469,1168594.7481003923,1933419.0855030748,4331733.506728411,5291783.302711016
14,14,2004,3227266.959824689,12244877.697835648,1171785.2190934361,1171790.7793860163,1171793.3943344285,716838.1191500677,3699492.9220228554,3881501.295117934
14,14,2005,3853321.966011669,3631248.544675926,1168585.098142285,1168590.2253723878,1168586.5778543495,1633247.8675138147,4450427.399757456,4738656.770773945
14,14,2006,3201989.3208333333,11608079.131081019,1168597.2026407635,1168601.6805129892,1168600.6349131484,809927.4423456994,6272784.687040795,6514349.393201074
14,14,2007,3843601.5602385756,11309076.839122685,1168592.4768792358,1168596.1155498507,1168596.1864763156,1819253.059931185,5296732.0933165485,6003454.077907394
14,14,2008,0.0,8470422.46906713,1171794.5302585706,1171796.0641476782,1171798.9135691188,1117196.3746854092,5720971.097181357,6269139.3055975055
14,14,2009,3422212.1370370374,14953207.397814814,1168586.555324731,1168593.5134107547,1168591.9990487548,1659875.5641564766,8325826.035401445,8377460.17532383
14,14,2010,2349783.0627314816,18729119.411016766,1168597.2643249792,1168599.5415389054,1168602.1191959158,1013471.2457861289,5832891.581300213,4525436.187876286
14,14,2011,3386506.4331436614,3746832.1711944444,1168592.4467009476,1168591.2432572169,1168593.4212566505,1613052.862563374,3997108.7384541593,4516527.598014358
14,14,2012,2051619.9293981483,0.0,1171796.1455013577,1171799.780368622,1171797.2007810113,1365635.8886898367,6295241.077102057,6391664.233457401
14,14,2013,3239226.9180359165,4261132.973030092,1168583.9864366567,1168588.5772045483,1168588.7763729403,1327009.7734414623,4081064.8182709888,4732568.644988965
14,14,2014,3499719.842013889,10586374.917796297,1168582.4186930172,1168590.2502239866,1168587.50653949,1745941.1068694247,4786769.0147054745,5001428.314924868
14,14,2015,1258122.6907407409,6830163.858824073,1168609.0305768119,1168607.5425993367,1168607.304580996,2203950.276126122,5565937.424401423,5087289.164931628
14,14,2016,2088614.858912037,10455768.322819443,1171802.5659892561,1171806.4517305994,1171806.85395071,2329301.9530820963,4272436.128915837,4882412.912058514
14,14,2017,2867258.7311636987,21995650.275173157,1168587.3714599253,1168591.8966683962,1168593.9129517726,1280423.402162064,6670672.580952024,7114985.147997831
14,14,2018,2328927.678718959,6611683.226307871,1168576.4770729567,1168586.4715483494,1168586.9686510852,1917944.022854488,4924933.335842811,4613635.24037077
14,14,2019,2075464.4417824075,3836956.0252662036,1168587.8383539696,1168589.5464717366,1168596.2041350165,1706356.7427736279,5515501.614635305,5907131.30785981
15,15,1999,0.0,24035931.671988424,1165379.6123849426,1165382.5560014388,1165381.980623691,0.0,6510056.605832812,7722455.115304358
15,15,2000,1882397.5714120371,0.0,1171785.1091438874,1171795.6771472637,1171788.6008280097,0.0,5281489.647233589,5880379.451231245
15,15,2001,0.0,13826928.58580787,1168609.3307755261,1168609.8192826044,1168611.1964096953,3732947.604184569,6049530.33248368,7822681.464188724
15,15,2002,864080.9576388889,18956780.37141476,1168596.747796631,1168599.822401545,1168598.930397971,600734.8755662781,4898269.758849131,4466857.968766498
15,15,2003,2972848.1647846154,14165500.851914352,1168588.0407172774,1168589.329264279,1168593.0132784166,1408987.9625180452,8050622.550407362,7084842.00580375
15,15,2004,1943186.3726851852,10711516.077574074,1171786.5314084247,1171791.3775646044,1171790.812687067,1236291.9557651072,7203619.853743338,6763950.066477612
15,15,2005,1354130.592013889,8543524.758356482,1168587.25382176,1168588.0877104797,1168586.276683404,1109077.7528443038,6273358.4573214,6036632.7766151475
15,15,2006,2877191.830787037,13975323.970853541,1168590.5028794908,1168598.944763069,1168596.3199897504,1386142.8340391137,5813419.473173695,5739043.469346105
15,15,2007,2327033.0090687787,2539841.888921296,1168585.5443623883,1168588.6153082745,1168588.588060712,1302543.0756428512,7291657.715995202,9358676.47588069
15,15,2008,2799624.953935185,15469445.386590278,1171791.906128906,1171793.7317761916,1171791.169260776,1213714.3170484102,6480738.05237521,6008154.080971912
15,15,2009,3055673.6719172387,8740129.693398148,1168587.5869718664,1168590.2394781355,1168591.832164036,1500916.264283774,5910917.953931163,6632272.3683801815
15,15,2010,2576975.8064129245,14613041.27905324,1168597.4288150254,1168600.892649823,1168600.4515605338,1714185.0973845725,7454753.952012061,7648633.190310565
15,15,2011,1815088.4678240742,26649102.284781415,1168589.9137673744,1168594.7978145937,1168594.3592983314,1681733.4355133635,6756623.801636184,7738560.650900628
15,15,2012,3628493.283056737,23992989.764377315,1171791.6395710406,1171794.393899451,1171797.0936392578,1675797.1381965945,7196438.577531076,7822915.5080819
15,15,2013,2644381.622685185,1095320.1083333334,1168582.8602752623,1168587.5503183359,1168589.4257423126,1069397.2520853255,4957674.802456324,4800583.625793332
15,15,2014,1009535.9458333333,4897951.079134259,1168588.2459964266,1168592.112354461,1168594.578790017,2175288.489149481,4328407.255728462,4567368.339472049
15,15,2015,1061188.1712962962,16122143.40119676,1168608.9085492108,1168606.8499635777,1168608.4260467235,2763179.1088954983,6027168.3297995385,6010940.714629923
15,15,2016,1124239.9680555556,27678468.37802546,1171802.016224286,1171808.0153635028,1171806.4559520914,2368003.5002039126,5511712.26923517,6085539.010952607
15,15,2017,1496177.2802083334,7598473.47450664,1168593.385915067,1168594.7008424734,1168594.9473538897,1414530.2553357403,4778735.179346077,5101648.988677375
15,15,2018,2234239.2381944447,0.0,1168580.5805427686,1168584.6324872787,1168585.1358436649,1564222.8323719476,3935076.9305883357,4363284.4237971995
15,15,2019,2614445.1216593413,0.0,1168587.6152781534,1168588.3850792886,1168589.2496525317,1412787.995518189,3778093.8655026974,4286507.1358273905
16,16,1999,4526233.902782894,2528740.7470486113,1165382.1260405064,1165381.3777069182,1165384.5085002144,0.0,5157802.296065175,5366961.594472543
16,16,2000,4233697.173319012,0.0,1171787.185936732,1171790.3675823975,1171791.0574529683,0.0,6398170.52421128,6325434.430610598
16,16,2001,4447400.812847222,25735749.01095602,1168610.296971162,1168610.9989041241,1168610.8705172236,3840689.653891009,6874927.130745536,8031628.834858333
16,16,2002,1811682.3197682656,8747705.378347222,1168596.576638354,1168602.4307246108,1168603.8232218924,382245.7308854167,5181480.686433172,4266105.08858473
16,16,2003,1891750.2341435186,5174058.836106481,1168597.61333914,1168599.1956747808,1168596.9209078613,1711475.9888365755,3937495.259742983,3483443.8166581993
16,16,2004,1383894.483449074,4933964.891666667,1171789.5092809475,1171795.4598764118,1171792.214865863,1507170.3251909723,4510281.406072599,5005163.748296809
16,16,2005,1715478.533449074,0.0,1168586.3575054947,1168595.4948537839,1168590.5449727236,1682854.5710649728,7140364.034757296,7652850.0534532955
16,16,2006,1919701.712962963,7297232.725719555,1168592.382251794,1168595.053960672,1168593.2552844451,1337292.4695420363,6931639.172877476,6557669.558839075
16,16,2007,1641904.6623842593,0.0,1168585.0530697645,1168590.3515338765,1168591.7915447664,1679893.9164500975,6378121.903295281,5581424.118233212
16,16,2008,3543626.2498842594,5027067.100875,1171789.362528129,1171791.8094405592,1171793.415983573,1506288.4530047236,4985299.288318037,5421241.000078247
16,16,2009,1942530.660648148,12129274.60437527,1168584.2677272009,1168585.444700453,1168586.417330385,1504535.3301113574,4092851.083703245,4373809.93566544
16,16,2010,4639884.448987557,31778409.564223338,1168600.6304630293,1168598.0382714546,1168602.0666103172,1279945.0729292023,4920388.931926531,4496354.896184972
16,16,2011,2414055.661867137,0.0,1168590.0202822683,1168593.7948188912,1168588.0354998517,1702659.810521594,6929277.417602695,7295028.699177872
16,16,2012,3582521.895717593,23440685.878728144,1171795.0150369164,1171797.9742272184,1171795.494443194,1423534.7178596654,6965651.463323626,7449691.66786129
16,16,2013,992822.301851852,12625121.813833332,1168587.0573284281,1168586.4589820548,1168588.3054020752,1260400.4586971854,5649040.149374695,6165639.087609752
16,16,2014,1516423.7229391371,10832062.698875,1168588.4325078828,1168592.4390596515,1168586.7462480313,1570656.0002462375,4767631.125599174,4532016.724256061
16,16,2015,2157258.382060185,18994360.79108565,1168608.2389774744,1168607.7896889488,1168607.809975013,2145366.4633676135,6715892.286723942,6216228.85155518
16,16,2016,3680405.967939815,30224663.34016348,1171801.4737278782,1171806.4793843597,1171807.995281799,2598680.8101986623,5212584.7020583935,4709589.599343644
16,16,2017,3380538.0429398147,1688199.8,1168589.4550283072,1168588.5577048701,1168587.970144965,1215516.157907079,4581459.4589596605,5039657.627644926
16,16,2018,3048069.686342593,4292722.518560185,1168576.8330516247,1168577.3450006708,1168581.6290544649,1494265.4752450283,7173758.462428708,6625673.636878834
16,16,2019,3141666.8815972223,12741581.91974537,1168586.7881798546,1168592.8403878743,1168590.847308949,2024547.8636566405,4473368.73039383,4255561.691356908
17,17,1999,2715967.757060185,9534964.664964756,1165376.2922849879,1165382.1127362784,1165381.1819996526,0.0,8588209.697937725,7314004.075576162
17,17,2000,1027481.2414351852,4106082.6517824074,1171792.8077958785,1171791.750690588,1171792.6978595771,0.0,5741455.275534385,5032312.291593351
17,17,2001,6142034.425462963,48969313.56278587,1168610.812425127,1168610.7141222756,1168610.2020909477,3097309.056319726,8141783.238511299,6046090.082859426
17,17,2002,803321.5231481482,20995758.557441734,1168594.459117306,1168599.9493752585,1168598.20000901,277832.37550021545,6606373.591490687,6069516.960387942
17,17,2003,1431438.4275462963,6142362.007106481,1168590.3060929067,1168593.3948422815,1168594.8822103841,1860262.5701347082,5559034.5517523065,5534170.743283158
17,17,2004,1711536.3716435186,14124165.227560157,1171792.2226975204,1171793.9134338882,1171792.8951959265,809646.4315905273,5476000.985054192,5623967.509853822
17,17,2005,2818202.292824074,6625946.951469908,1168588.4543949666,1168587.916372134,1168588.607478164,1862599.011201287,6052504.450411279,6667592.936045524
17,17,2006,1616807.6944444443,1739214.2503055555,1168600.460746669,1168604.241164433,1168603.7333185552,1432001.675190606,7446567.537295694,8505216.077784052
17,17,2007,818634.3277777778,9531986.955407407,1168583.5526336737,1168586.235673839,1168588.906911832,1486400.6008229335,6935751.011146969,6885418.313178879
17,17,2008,985912.7800925926,15276879.51423148,1171793.3532981956,1171799.998108178,1171795.9030985013,1237691.7592886037,6750591.772468049,5693383.247214721
17,17,2009,1765587.9070601852,3377231.418023148,1168588.8251752646,1168590.973643934,1168593.721836595,1386770.1687619858,5763886.477046282,6190817.42941254
17,17,2010,0.0,22892757.056873236,1168594.801125909,1168600.2956934671,1168602.927378202,1347588.227123531,6449324.446196501,4405894.859758835
17,17,2011,1934425.4287037037,4570708.84442361,1168589.251714041,1168592.5490751886,1168593.5223208335,1207999.250301541,4976969.351966003,5116543.672955781
17,17,2012,0.0,400556.6655092592,1171795.124635836,1171799.3770158992,1171799.6104661932,2071171.0750851869,5668213.800051249,5827514.204404967
17,17,2013,1431186.5343954687,13797745.618431836,1168581.820243991,1168588.1753278773,1168582.9739580434,1047460.0118106445,5274276.281743415,5497756.916999955
17,17,2014,5343213.639033963,15400424.717389818,1168587.3862566366,1168590.5155598526,1168592.9636544692,1842345.5936213452,6618201.763001743,6333085.533651816
17,17,2015,3993468.9206195166,7306695.09800463,1168607.429750642,1168609.0050341517,1168608.1291261935,2212382.738890495,8134787.817352742,7593965.4715071935
17,17,2016,6112721.625516229,6860620.122081018,1171800.122884865,1171803.764134988,1171801.2436490406,2570057.034212799,7708508.650021136,7756564.280247118
17,17,2017,1159380.1722222222,14506049.383659722,1168590.6938981195,1168594.1063867297,1168591.7955395575,1176392.311730057,4570512.532402695,4694852.528765146
17,17,2018,3517086.6290328945,8899498.210893517,1168579.0277692,1168577.2812565959,1168583.616051687,2383020.730992025,4964028.047116847,5462108.0623882385
17,17,2019,1700415.003789506,6101484.506471283,1168588.3739065523,1168588.9543943014,1168589.8505116885,1530647.2940073349,5016595.337572488,4803974.634168597
18,18,1999,2034599.468287037,7660798.355657407,1165374.033900219,1165375.2348622284,1165379.0266706839,0.0,7785262.357128997,7734055.32146602
18,18,2000,995039.2747685186,0.0,1171791.3028206269,1171794.8983436765,1171790.561432658,0.0,5484186.081330825,5326853.524096402
18,18,2001,1049310.8418981482,16950921.659824073,1168611.8343088645,1168610.6662107958,1168611.1841208062,3120686.13961056,5765297.344399074,6925478.561932199
18,18,2002,2517532.752585902,12026391.396294001,1168595.1284891064,1168603.2703736005,1168603.0950084305,559358.9188130018,6514560.84662808,6100103.731471769
18,18,2003,826661.1021990741,3848796.8710856484,1168586.0190427452,1168588.072612172,1168595.0568972842,1464401.1978107346,7159302.726101812,6644855.609712134
18,18,2004,3361619.4953703703,37432879.933024056,1171789.5467222803,1171791.909263427,1171792.2197562451,845619.4275720154,5443042.825450462,4637987.746110774
18,18,2005,4665059.992291402,6695889.448805556,1168587.2519848442,1168589.3390284323,1168586.8131269477,1392677.6117898778,6721145.7957364,6073301.19250656
18,18,2006,4147175.4868070134,8647529.924606482,1168593.5846905862,1168599.5305138722,1168598.2272444433,1190083.6550896277,4396204.71787883,5610973.493843733
18,18,2007,3465439.079519485,2679403.088657407,1168592.6483028703,1168593.5455665078,1168594.8481096637,1679293.5716052928,5668578.011407231,5824112.570360005
18,18,2008,1176338.5550935545,27168308.489813015,1171789.7646417916,1171791.766519944,1171793.549304849,978832.1182226124,8741418.3133303,8238853.904833431
18,18,2009,2721650.010300926,7153068.3579375,1168584.0675918427,1168586.5833141324,1168589.6571325504,1585257.1598572943,4641568.10315385,4299159.87728257
18,18,2010,0.0,12574521.509017233,1168600.7514622768,1168603.622902432,1168604.2297935064,1130844.5304045293,7292871.20430826,6844171.302542318
18,18,2011,3538498.8273622054,3279322.528828704,1168594.0909166634,1168591.3900302004,1168592.56407218,1867072.09702512,6603731.735398858,6782005.211367112
18,18,2012,4450048.837527861,8972343.621829126,1171791.1483912745,1171798.106019968,1171797.008126517,1319044.176248427,5214657.0774727445,4823965.188795285
18,18,2013,3314415.8833333333,16260561.76233592,1168584.041072251,1168586.2931580343,1168588.0474939563,2058328.096410725,3920914.4293878004,3370344.962195823
18,18,2014,1091087.0622685186,2421338.525314815,1168584.9896393844,1168588.3940645617,1168589.4291828854,1307840.0259922722,5029860.816881358,5087530.504153872
18,18,2015,4878843.992361112,9165858.623782407,1168607.380954731,1168607.116642638,1168609.7228898087,2830382.590994083,6626583.585659341,7361638.718754321
