run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
23,23,2004,30843271.23287671,300000.0,38431963.29288916,0,4038800.4,73614034.92576587
23,23,2005,30758999.999999996,300000.0,28323214.420271907,0,1778405.2000000002,61160619.620271906
23,23,2006,30758999.999999996,300000.0,43888536.07462507,0,2203183.1999999997,77150719.27462506
23,23,2007,30758999.999999996,300000.0,24754110.43191022,0,2979511.8,58792622.231910214
23,23,2008,30843271.23287671,300000.0,33029935.916154556,0,2988249.2,67161456.34903127
23,23,2009,30758999.999999996,300000.0,35129589.17327584,0,3783436.5,69972025.67327584
23,23,2010,30758999.999999996,300000.0,26999244.73383535,0,2351752.1,60409996.83383535
23,23,2011,30758999.999999996,300000.0,30363765.13258044,0,1764298.7000000002,63187063.83258044
23,23,2012,30843271.23287671,300000.0,30910209.355539676,0,2629017.5,64682498.08841638
23,23,2013,30758999.999999996,300000.0,23596222.527445626,0,2362763.2,57017985.727445625
23,23,2014,30758999.999999996,300000.0,33700484.96278409,0,3239137.0,67998621.96278408
23,23,2015,30758999.999999996,300000.0,32089931.8787978,0,1383511.8,64532443.6787978
23,23,2016,30843271.23287671,300000.0,49720384.41983214,0,4013833.4,84877489.05270885
23,23,2017,30758999.999999996,300000.0,37752097.0224058,0,2843474.3,71654571.3224058
23,23,2018,30758999.999999996,300000.0,24341783.732468117,0,2585288.6,57986072.332468115
23,23,2019,30758999.999999996,300000.0,38007440.20545973,0,3157238.1,72223678.30545972
24,24,1999,30758999.999999996,300000.0,29880564.559122022,0,1198185.4,62137749.95912202
24,24,2000,30843271.23287671,300000.0,28636511.985778786,0,1779500.8,61559284.018655494
24,24,2001,30758999.999999996,300000.0,53747106.91624602,0,2158648.6,86964755.51624602
24,24,2002,30758999.999999996,300000.0,51124703.320817344,0,2861427.4,85045130.72081734
24,24,2003,30758999.999999996,300000.0,23736487.347144,0,1311910.1,56107397.447143994
24,24,2004,30843271.23287671,300000.0,29628037.87143468,0,1411696.0,62183005.10431139
24,24,2005,30758999.999999996,300000.0,25013723.776138667,0,3308490.7,59381214.476138666
24,24,2006,30758999.999999996,300000.0,24358676.581190627,0,2291136.1,57708812.681190625
24,24,2007,30758999.999999996,300000.0,14638691.093631444,0,1154631.3,46852322.39363144
24,24,2008,30843271.23287671,300000.0,24340796.953799482,0,1470257.1,56954325.28667619
24,24,2009,30758999.999999996,300000.0,24233464.829148985,0,2518111.7,57810576.52914898
24,24,2010,30758999.999999996,300000.0,38458992.78878505,0,2466110.4,71984103.18878505
24,24,2011,30758999.999999996,300000.0,34195330.162060544,0,3269718.8000000003,68524048.96206054
24,24,2012,30843271.23287671,300000.0,47642379.25301932,0,2098263.4,80883913.88589603
24,24,2013,30758999.999999996,300000.0,17134250.743636254,0,2163125.6,50356376.34363625
24,24,2014,30758999.999999996,300000.0,20112240.28900477,0,3195830.9000000004,54367071.189004764
24,24,2015,30758999.999999996,300000.0,41616301.64134348,0,2029444.8,74704746.44134349
24,24,2016,30843271.23287671,300000.0,37605462.27187702,0,2439430.5,71188164.00475374
24,24,2017,30758999.999999996,300000.0,30747073.364270385,0,2894216.0,64700289.36427038
24,24,2018,30758999.999999996,300000.0,28249953.0854242,0,1580794.4,60889747.4854242
24,24,2019,30758999.999999996,300000.0,26828541.376198094,0,4180686.5,62068227.87619809
25,25,1999,30758999.999999996,300000.0,37622930.54979042,0,2306285.2,70988215.74979042
25,25,2000,30843271.23287671,300000.0,34439493.97663655,0,1764189.2,67346954.40951326
25,25,2001,30758999.999999996,300000.0,55201924.31096447,0,1766191.2000000002,88027115.51096447
25,25,2002,30758999.999999996,300000.0,55060486.58330818,0,2873959.8,88993446.38330819
25,25,2003,30758999.999999996,300000.0,27090617.13081217,0,2461959.8000000003,60611576.930812165
25,25,2004,30843271.23287671,300000.0,24320754.04973908,0,2758808.8,58222834.08261579
25,25,2005,30758999.999999996,300000.0,30642332.28361025,0,2657393.8000000003,64358726.083610244
25,25,2006,30758999.999999996,300000.0,35811180.38726101,0,2051712.2,68921892.587261
25,25,2007,30758999.999999996,300000.0,33852759.17050968,0,3241642.8000000003,68153401.97050968
25,25,2008,30843271.23287671,300000.0,21048491.480134707,0,2775161.2,54966923.91301142
25,25,2009,30758999.999999996,300000.0,16977319.27979451,0,1843787.9,49880107.179794505
25,25,2010,30758999.999999996,300000.0,31935072.910947192,0,1878848.2,64872921.11094719
25,25,2011,30758999.999999996,300000.0,32105310.076616634,0,2456399.7,65620709.77661663
25,25,2012,30843271.23287671,300000.0,40842419.07358591,0,2507277.3,74492967.60646263
25,25,2013,30758999.999999996,300000.0,30890132.378105596,0,2283919.3,64233051.67810559
25,25,2014,30758999.999999996,300000.0,25529543.75583649,0,3195202.1,59783745.85583649
25,25,2015,30758999.999999996,300000.0,46818175.24123843,0,2535205.1,80412380.34123842
25,25,2016,30843271.23287671,300000.0,36515162.642121606,0,2245010.2,69903444.07499832
25,25,2017,30758999.999999996,300000.0,31321422.820286218,0,1824530.5,64204953.320286214
25,25,2018,30758999.999999996,300000.0,24945908.655152183,0,2197460.1,58202368.75515218
25,25,2019,30758999.999999996,300000.0,26656262.594783675,0,1835241.5,59550504.09478367
26,26,1999,30758999.999999996,300000.0,27246542.128756743,0,1589217.7,59894759.82875674
26,26,2000,30843271.23287671,300000.0,28785864.302775886,0,2760479.1,62689614.635652594
26,26,2001,30758999.999999996,300000.0,35001069.2305296,0,2720641.8,68780711.0305296
26,26,2002,30758999.999999996,300000.0,29883540.727497198,0,2368556.0,63311096.72749719
26,26,2003,30758999.999999996,300000.0,40170522.49741314,0,2607119.3,73836641.79741314
26,26,2004,30843271.23287671,300000.0,27503982.984968238,0,2262882.0,60910136.21784495
26,26,2005,30758999.999999996,300000.0,25959456.87303093,0,1498964.8,58517421.67303093
26,26,2006,30758999.999999996,300000.0,47766575.96401313,0,2841775.3,81667351.26401313
26,26,2007,30758999.999999996,300000.0,39360223.00886558,0,2282289.3000000003,72701512.30886558
26,26,2008,30843271.23287671,300000.0,37186538.96828594,0,3403509.4,71733319.60116266
26,26,2009,30758999.999999996,300000.0,34486009.64170612,0,2747072.3,68292081.94170612
26,26,2010,30758999.999999996,300000.0,28129371.382184286,0,1865316.5,61053687.88218428
26,26,2011,30758999.999999996,300000.0,39736017.22835227,0,2344425.1,73139442.32835227
26,26,2012,30843271.23287671,300000.0,28591454.048635103,0,1997410.0,61732135.28151181
26,26,2013,30758999.999999996,300000.0,20893188.126338013,0,1329481.5,53281669.626338005
26,26,2014,30758999.999999996,300000.0,20236244.653359924,0,1775803.3,53071047.95335992
26,26,2015,30758999.999999996,300000.0,33424236.583458927,0,1554075.2,66037311.783458926
26,26,2016,30843271.23287671,300000.0,32635116.214797102,0,2784391.5,66562778.94767381
26,26,2017,30758999.999999996,300000.0,23842586.651936192,0,3116534.4,58018121.05193619
26,26,2018,30758999.999999996,300000.0,39681608.179506116,0,2853280.6,73593888.77950612
26,26,2019,30758999.999999996,300000.0,28956693.591506004,0,2051082.5,62066776.091506004
27,27,1999,30758999.999999996,300000.0,44050134.86596901,0,3178029.0,78287163.865969
27,27,2000,30843271.23287671,300000.0,18326384.82683015,0,3025295.4,52494951.45970686
27,27,2001,30758999.999999996,300000.0,31740154.0745511,0,2331266.9,65130420.9745511
27,27,2002,30758999.999999996,300000.0,28673526.91751885,0,2651215.7,62383742.61751885
27,27,2003,30758999.999999996,300000.0,31306517.496960506,0,3778874.9,66144392.396960504
27,27,2004,30843271.23287671,300000.0,41935439.01725749,0,2608145.3,75686855.5501342
27,27,2005,30758999.999999996,300000.0,25578034.81990449,0,1390564.0,58027598.81990449
27,27,2006,30758999.999999996,300000.0,31610102.147896547,0,1935026.5,64604128.64789654
27,27,2007,30758999.999999996,300000.0,18988387.674035948,0,3197324.6,53244712.274035946
27,27,2008,30843271.23287671,300000.0,18319328.71257584,0,1350709.0,50813308.945452556
27,27,2009,30758999.999999996,300000.0,29498065.587958816,0,1702094.7,62259160.287958816
27,27,2010,30758999.999999996,300000.0,42489587.833260186,0,2220549.5,75769137.33326018
27,27,2011,30758999.999999996,300000.0,30316152.578566894,0,3002876.4,64378028.97856689
27,27,2012,30843271.23287671,300000.0,38382620.64751699,0,2110467.3000000003,71636359.1803937
27,27,2013,30758999.999999996,300000.0,30462989.855829325,0,2233889.5,63755879.35582932
27,27,2014,30758999.999999996,300000.0,34635738.063643485,0,1336124.7,67030862.76364349
27,27,2015,30758999.999999996,300000.0,49854902.860510714,0,2741472.1,83655374.96051072
27,27,2016,30843271.23287671,300000.0,48834729.2043294,0,3265185.5999999996,83243186.03720611
27,27,2017,30758999.999999996,300000.0,26694189.717514794,0,2414422.7,60167612.41751479
27,27,2018,30758999.999999996,300000.0,19459638.620407842,0,1653283.9000000001,52171922.52040784
27,27,2019,30758999.999999996,300000.0,46536686.176541045,0,3423258.9,81018945.07654105
28,28,1999,30758999.999999996,300000.0,22749345.031508807,0,1746496.9000000001,55554841.9315088
28,28,2000,30843271.23287671,300000.0,16229574.04203629,0,1390412.8,48763258.074913
28,28,2001,30758999.999999996,300000.0,39792963.17538396,0,2390320.9,73242284.07538396
28,28,2002,30758999.999999996,300000.0,23785815.663670763,0,1455191.0,56300006.66367076
28,28,2003,30758999.999999996,300000.0,41262268.213986956,0,4236687.4,76557955.61398695
28,28,2004,30843271.23287671,300000.0,29230596.55371519,0,2686633.3000000003,63060501.0865919
28,28,2005,30758999.999999996,300000.0,20551289.250461753,0,1001873.1000000001,52612162.35046175
28,28,2006,30758999.999999996,300000.0,36349586.09073576,0,2885602.1,70294188.19073576
28,28,2007,30758999.999999996,300000.0,36338702.11737625,0,1446304.6,68844006.71737625
28,28,2008,30843271.23287671,300000.0,29886243.341255583,0,2685264.7,63714779.2741323
28,28,2009,30758999.999999996,300000.0,23375687.360483103,0,2351560.4,56786247.7604831
28,28,2010,30758999.999999996,300000.0,21444762.29567137,0,1429459.7,53933221.99567137
28,28,2011,30758999.999999996,300000.0,14619149.354661431,0,2433049.5,48111198.85466143
28,28,2012,30843271.23287671,300000.0,43165420.64549774,0,3275566.5,77584258.37837446
28,28,2013,30758999.999999996,300000.0,24935530.10196886,0,2187256.0,58181786.101968855
28,28,2014,30758999.999999996,300000.0,41361185.12930432,0,2847556.1,75267741.22930431
28,28,2015,30758999.999999996,300000.0,41098695.175801694,0,1420434.7,73578129.8758017
28,28,2016,30843271.23287671,300000.0,33349450.810663424,0,3859924.5,68352646.54354014
28,28,2017,30758999.999999996,300000.0,24717300.860180832,0,1826201.5,57602502.360180825
28,28,2018,30758999.999999996,300000.0,32781764.763333596,0,2097373.4,65938138.163333595
28,28,2019,30758999.999999996,300000.0,19788762.917847212,0,1423269.0,52271031.91784721
29,29,1999,30758999.999999996,300000.0,34851907.38204241,0,2205020.6,68115927.9820424
29,29,2000,30843271.23287671,300000.0,20728539.849035837,0,2302886.4,54174697.481912546
29,29,2001,30758999.999999996,300000.0,69465244.64235689,0,1993810.4000000001,102518055.0423569
29,29,2002,30758999.999999996,300000.0,39318124.91852229,0,2094905.1,72472030.01852229
29,29,2003,30758999.999999996,300000.0,41723203.86259278,0,2702274.8,75484478.66259278
29,29,2004,30843271.23287671,300000.0,38577527.1107164,0,4088502.2,73809300.54359311
29,29,2005,30758999.999999996,300000.0,38171259.13330838,0,1750056.8,70980315.93330838
29,29,2006,30758999.999999996,300000.0,43507934.0060394,0,2546310.0,77113244.00603941
29,29,2007,30758999.999999996,300000.0,25855704.380460553,0,2578220.2,59492924.58046055
29,29,2008,30843271.23287671,300000.0,25417407.187742904,0,2276316.4,58836994.82061961
29,29,2009,30758999.999999996,300000.0,27671333.259349447,0,1689673.6,60420006.859349445
29,29,2010,30758999.999999996,300000.0,46561106.14184731,0,1385428.5,79005534.64184731
29,29,2011,30758999.999999996,300000.0,21170144.310750138,0,2624347.3,54853491.61075013
29,29,2012,30843271.23287671,300000.0,24611167.125037897,0,2254269.0,58008707.35791461
29,29,2013,30758999.999999996,300000.0,18306610.43627872,0,1470393.6,50836004.03627872
29,29,2014,30758999.999999996,300000.0,32879714.317636717,0,1769997.1,65708711.417636715
29,29,2015,30758999.999999996,300000.0,60004023.21378434,0,4429027.7,95492050.91378434
29,29,2016,30843271.23287671,300000.0,26885508.82139574,0,2972786.5,61001566.55427245
29,29,2017,30758999.999999996,300000.0,33480604.20379153,0,3279989.6,67819593.80379152
29,29,2018,30758999.999999996,300000.0,16504208.12220181,0,2664311.0,50227519.12220181
29,29,2019,30758999.999999996,300000.0,21147989.38713386,0,1976826.0,54183815.38713385
30,30,1999,30758999.999999996,300000.0,26065706.516655717,0,2190900.4,59315606.91665571
30,30,2000,30843271.23287671,300000.0,29291473.351277918,0,2158536.3,62593280.884154625
30,30,2001,30758999.999999996,300000.0,50745223.0498014,0,2206556.3,84010779.3498014
30,30,2002,30758999.999999996,300000.0,32337859.789611414,0,1761914.0,65158773.789611414
30,30,2003,30758999.999999996,300000.0,55497864.19726391,0,3933058.9,90489923.09726392
30,30,2004,30843271.23287671,300000.0,25142769.34145637,0,2993468.4,59279508.97433308
30,30,2005,30758999.999999996,300000.0,31509515.439531855,0,2318226.3000000003,64886741.73953185
30,30,2006,30758999.999999996,300000.0,23437648.59362913,0,2656408.1,57153056.69362912
30,30,2007,30758999.999999996,300000.0,27282033.53637776,0,2476970.1,60818003.63637776
30,30,2008,30843271.23287671,300000.0,22964662.621680826,0,2482845.4,56590779.254557535
30,30,2009,30758999.999999996,300000.0,34067992.883630715,0,2238463.9,67365456.78363071
30,30,2010,30758999.999999996,300000.0,19312995.91232357,0,2185297.7,52557293.61232357
30,30,2011,30758999.999999996,300000.0,29561291.28540722,0,2530081.1,63150372.38540722
30,30,2012,30843271.23287671,300000.0,30121279.481018197,0,2524412.0,63788962.7138949
30,30,2013,30758999.999999996,300000.0,20099806.443150636,0,2556444.5,53715250.94315063
30,30,2014,30758999.999999996,300000.0,27248661.69349412,0,4232715.4,62540377.09349412
30,30,2015,30758999.999999996,300000.0,27486812.721363742,0,2655191.8,61201004.521363735
30,30,2016,30843271.23287671,300000.0,42669047.372210726,0,2770792.0,76583110.60508743
30,30,2017,30758999.999999996,300000.0,26439895.293499257,0,3903612.1,61402507.393499255
30,30,2018,30758999.999999996,300000.0,26953724.80009156,0,1243132.4,59255857.200091556
30,30,2019,30758999.999999996,300000.0,20089667.48137958,0,2160207.4,53308874.881379575
31,31,1999,30758999.999999996,300000.0,20637218.81985547,0,1741909.5,53438128.31985547
31,31,2000,30843271.23287671,300000.0,14817534.925279595,0,1884655.0,47845461.158156306
31,31,2001,30758999.999999996,300000.0,28962040.50856546,0,1122094.6,61143135.10856546
31,31,2002,30758999.999999996,300000.0,21365724.237312384,0,4083707.3000000003,56508431.53731238
31,31,2003,30758999.999999996,300000.0,24940653.432504274,0,2160837.2,58160490.63250427
31,31,2004,30843271.23287671,300000.0,32967021.79593848,0,2717147.0,66827440.028815195
31,31,2005,30758999.999999996,300000.0,15819221.402469136,0,1811014.8,48689236.20246913
31,31,2006,30758999.999999996,300000.0,26494694.223923877,0,3565458.5000000005,61119152.72392388
31,31,2007,30758999.999999996,300000.0,26205738.371340424,0,1407218.0,58671956.371340424
31,31,2008,30843271.23287671,300000.0,29524234.422882374,0,3806867.9,64474373.55575909
31,31,2009,30758999.999999996,300000.0,14774998.055657096,0,1732403.4000000001,47566401.455657095
31,31,2010,30758999.999999996,300000.0,38337317.48719328,0,2668884.0,72065201.48719329
31,31,2011,30758999.999999996,300000.0,35530419.16879302,0,2041167.0,68630586.16879302
31,31,2012,30843271.23287671,300000.0,25227862.335005693,0,1758259.5,58129393.067882404
31,31,2013,30758999.999999996,300000.0,29292905.575029172,0,2295135.5,62647041.075029165
31,31,2014,30758999.999999996,300000.0,25837657.297393344,0,2674719.3,59571376.59739334
31,31,2015,30758999.999999996,300000.0,39033750.62551766,0,2741471.7,72834222.32551765
31,31,2016,30843271.23287671,300000.0,47136818.20631299,0,3005930.2,81286019.6391897
31,31,2017,30758999.999999996,300000.0,32886766.881504823,0,2131570.5,66077337.38150482
31,31,2018,30758999.999999996,300000.0,28333325.878711782,0,3377365.9000000004,62769691.77871178
31,31,2019,30758999.999999996,300000.0,27519034.339917503,0,1753479.4000000001,60331513.7399175
32,32,1999,30758999.999999996,300000.0,49117639.107117265,0,3052304.4000000004,83228943.50711727
32,32,2000,30843271.23287671,300000.0,37988145.34303655,0,2672555.5,71803972.07591325
32,32,2001,30758999.999999996,300000.0,45787072.28912603,0,1753291.1,78599363.38912603
32,32,2002,30758999.999999996,300000.0,44267357.43038916,0,2173545.6,77499903.03038916
32,32,2003,30758999.999999996,300000.0,26420216.722403757,0,2385868.5,59865085.22240375
32,32,2004,30843271.23287671,300000.0,20924193.332526024,0,1440880.0,53508344.56540273
32,32,2005,30758999.999999996,300000.0,29540942.118472263,0,2925975.8,63525917.91847226
32,32,2006,30758999.999999996,300000.0,40419649.86327821,0,2914308.4,74392958.26327822
32,32,2007,30758999.999999996,300000.0,34025800.35170929,0,2724270.2,67809070.5517093
32,32,2008,30843271.23287671,300000.0,43616778.55923499,0,2708807.5,77468857.2921117
32,32,2009,30758999.999999996,300000.0,40782317.633021004,0,2627114.8,74468432.43302101
32,32,2010,30758999.999999996,300000.0,25328740.27430213,0,2639384.2,59027124.47430213
32,32,2011,30758999.999999996,300000.0,14743988.388595097,0,1654968.7,47457957.08859509
32,32,2012,30843271.23287671,300000.0,18243482.163921762,0,1626140.2999999998,51012893.69679847
32,32,2013,30758999.999999996,300000.0,19346280.128286406,0,2966994.1,53372274.2282864
32,32,2014,30758999.999999996,300000.0,29008397.04386713,0,1681634.1,61749031.14386713
32,32,2015,30758999.999999996,300000.0,58345146.1525526,0,3446267.8000000003,92850413.9525526
32,32,2016,30843271.23287671,300000.0,44614651.47101351,0,2399084.0,78157006.70389022
32,32,2017,30758999.999999996,300000.0,33056148.039356444,0,2321922.9,66437070.93935644
32,32,2018,30758999.999999996,300000.0,38893724.65595259,0,2786885.2,72739609.85595259
32,32,2019,30758999.999999996,300000.0,36078268.339323364,0,2879042.8000000003,70016311.13932337
33,33,1999,30758999.999999996,300000.0,34971008.98369141,0,3026255.5,69056264.48369141
33,33,2000,30843271.23287671,300000.0,23498207.222233493,0,1995286.0999999999,56636764.5551102
33,33,2001,30758999.999999996,300000.0,39114661.01676812,0,1167795.4,71341456.41676812
33,33,2002,30758999.999999996,300000.0,20426134.835072163,0,1687137.6,53172272.43507216
33,33,2003,30758999.999999996,300000.0,36560655.65906976,0,2700193.3,70319848.95906976
33,33,2004,30843271.23287671,300000.0,51095113.537524484,0,2869865.8,85108250.57040119
33,33,2005,30758999.999999996,300000.0,17191403.008199625,0,1014143.9,49264546.90819962
33,33,2006,30758999.999999996,300000.0,20567878.147862118,0,1626276.0,53253154.147862114
33,33,2007,30758999.999999996,300000.0,28835981.82793044,0,2822177.9,62717159.727930434
33,33,2008,30843271.23287671,300000.0,24636188.905997377,0,1672812.5,57452272.638874084
33,33,2009,30758999.999999996,300000.0,34145626.94783929,0,2421216.1,67625843.04783928
33,33,2010,30758999.999999996,300000.0,36991998.03134929,0,1996644.8,70047642.83134928
33,33,2011,30758999.999999996,300000.0,37972036.28154552,0,3115274.6,72146310.88154551
33,33,2012,30843271.23287671,300000.0,26354550.09768678,0,1235941.3,58733762.63056349
33,33,2013,30758999.999999996,300000.0,42436554.144314274,0,2395538.0,75891092.14431427
33,33,2014,30758999.999999996,300000.0,21446447.616624665,0,1903363.2999999998,54408810.91662466
33,33,2015,30758999.999999996,300000.0,25076813.678163856,0,1360120.7,57495934.37816385
33,33,2016,30843271.23287671,300000.0,44815472.6473353,0,1324879.4,77283623.28021201
33,33,2017,30758999.999999996,300000.0,15631110.569721332,0,2328333.1,49018443.66972133
33,33,2018,30758999.999999996,300000.0,49844912.27720194,0,2851719.6,83755631.87720194
33,33,2019,30758999.999999996,300000.0,26426476.3126942,0,3037840.3000000003,60523316.6126942
34,34,1999,30758999.999999996,300000.0,24678930.900655735,0,1777120.2,57515051.100655735
34,34,2000,30843271.23287671,300000.0,32581227.548227977,0,1857647.3,65582146.08110469
34,34,2001,30758999.999999996,300000.0,65048076.03999069,0,2106688.1,98213764.13999069
34,34,2002,30758999.999999996,300000.0,28982841.081580687,0,2807453.6999999997,62849294.78158069
34,34,2003,30758999.999999996,300000.0,29934789.003715094,0,2781886.1,63775675.10371509
34,34,2004,30843271.23287671,300000.0,50374759.98451451,0,3092485.2,84610516.41739123
34,34,2005,30758999.999999996,300000.0,27111410.791351043,0,3534986.4,61705397.19135104
34,34,2006,30758999.999999996,300000.0,25708285.133011617,0,1221684.3,57988969.433011614
34,34,2007,30758999.999999996,300000.0,31837944.288211506,0,1913100.7,64810044.988211505
34,34,2008,30843271.23287671,300000.0,33374550.7074664,0,3076927.9,67594749.84034312
34,34,2009,30758999.999999996,300000.0,39589078.01282621,0,3047825.0,73695903.0128262
34,34,2010,30758999.999999996,300000.0,21998639.38374185,0,2634797.1,55692436.48374184
34,34,2011,30758999.999999996,300000.0,50187222.682263,0,2702028.0,83948250.682263
34,34,2012,30843271.23287671,300000.0,27840830.23517781,0,3072504.9,62056606.368054524
34,34,2013,30758999.999999996,300000.0,23459316.80912871,0,1353763.0,55872079.8091287
34,34,2014,30758999.999999996,300000.0,37291284.30122163,0,1961459.6,70311743.90122163
34,34,2015,30758999.999999996,300000.0,37356276.17046195,0,1708436.3,70123712.47046195
34,34,2016,30843271.23287671,300000.0,41067406.22682485,0,1928151.6,74138829.05970156
34,34,2017,30758999.999999996,300000.0,24716490.821428064,0,2335946.1,58111436.92142806
34,34,2018,30758999.999999996,300000.0,31177943.26022454,0,2719489.7,64956432.96022454
34,34,2019,30758999.999999996,300000.0,28898255.517598912,0,2581918.7,62539174.21759891
35,35,1999,30758999.999999996,300000.0,18337109.98556099,0,967909.4,50364019.38556099
35,35,2000,30843271.23287671,300000.0,34352207.01783259,0,2413203.3000000003,67908681.5507093
35,35,2001,30758999.999999996,300000.0,27856658.57165009,0,1390702.7,60306361.27165009
35,35,2002,30758999.999999996,300000.0,40766239.40237359,0,2358406.3000000003,74183645.7023736
35,35,2003,30758999.999999996,300000.0,42118341.01233496,0,3165263.7,76342604.71233496
35,35,2004,30843271.23287671,300000.0,35689535.830555655,0,2096291.3,68929098.36343236
35,35,2005,30758999.999999996,300000.0,24356821.349147327,0,1493540.0,56909361.34914732
35,35,2006,30758999.999999996,300000.0,22179484.870336182,0,1487020.0,54725504.870336175
35,35,2007,30758999.999999996,300000.0,24580416.88946785,0,2434049.0,58073465.88946785
35,35,2008,30843271.23287671,300000.0,45120642.46316691,0,4489560.2,80753473.89604361
35,35,2009,30758999.999999996,300000.0,24584957.226536274,0,2208512.0,57852469.226536274
35,35,2010,30758999.999999996,300000.0,41118033.88861564,0,3165824.5,75342858.38861564
35,35,2011,30758999.999999996,300000.0,24446721.62632288,0,1625290.6,57131012.226322874
35,35,2012,30843271.23287671,300000.0,13732401.181744482,0,1399451.8,46275124.21462119
35,35,2013,30758999.999999996,300000.0,33540887.413699683,0,1840637.4000000001,66440524.81369968
35,35,2014,30758999.999999996,300000.0,26206132.684062183,0,2781132.6,60046265.28406218
35,35,2015,30758999.999999996,300000.0,28020475.10471943,0,1783885.3,60863360.40471943
35,35,2016,30843271.23287671,300000.0,32905690.23974864,0,1487923.3,65536884.77262535
35,35,2017,30758999.999999996,300000.0,28675491.733667936,0,2961556.6,62696048.333667934
35,35,2018,30758999.999999996,300000.0,30100228.099116277,0,1874602.0,63033830.09911627
35,35,2019,30758999.999999996,300000.0,24972194.826318223,0,2736129.8000000003,58767324.62631822
36,36,1999,30758999.999999996,300000.0,44602883.45869666,0,2561103.8,78222987.25869666
36,36,2000,30843271.23287671,300000.0,29389929.823515166,0,3864512.9,64397713.95639188
36,36,2001,30758999.999999996,300000.0,29910815.93092349,0,1226986.9,62196802.83092349
36,36,2002,30758999.999999996,300000.0,36707120.64310638,0,2314114.6999999997,70080235.34310637
36,36,2003,30758999.999999996,300000.0,45735100.841416165,0,2604104.4,79398205.24141617
36,36,2004,30843271.23287671,300000.0,24304587.455922864,0,2064462.9000000001,57512321.58879957
36,36,2005,30758999.999999996,300000.0,22086947.20790384,0,1756698.9,54902646.10790384
36,36,2006,30758999.999999996,300000.0,20542703.823057737,0,1416187.4,53017891.22305773
36,36,2007,30758999.999999996,300000.0,21669310.607038446,0,1903774.5,54632085.10703844
36,36,2008,30843271.23287671,300000.0,30059766.223392993,0,1944065.7,63147103.15626971
36,36,2009,30758999.999999996,300000.0,19331479.92152201,0,1749591.0,52140070.92152201
36,36,2010,30758999.999999996,300000.0,46376254.95527115,0,1807495.3,79242750.25527115
36,36,2011,30758999.999999996,300000.0,31541329.659328684,0,1571795.5000000002,64172125.159328684
36,36,2012,30843271.23287671,300000.0,38798272.858869545,0,3409797.2,73351341.29174626
36,36,2013,30758999.999999996,300000.0,23013188.175037485,0,3290330.6,57362518.77503748
36,36,2014,30758999.999999996,300000.0,26929700.358119458,0,2569839.8000000003,60558540.158119455
36,36,2015,30758999.999999996,300000.0,43074959.29835139,0,2459715.5,76593674.79835139
36,36,2016,30843271.23287671,300000.0,54670266.55660168,0,2544337.3,88357875.08947839
36,36,2017,30758999.999999996,300000.0,31987595.208480008,0,2625333.0,65671928.20848
36,36,2018,30758999.999999996,300000.0,27733292.85315235,0,1840021.8,60632314.65315235
36,36,2019,30758999.999999996,300000.0,16294137.989823615,0,1393166.0,48746303.98982361
37,37,1999,30758999.999999996,300000.0,15586763.16677721,0,2097457.4000000004,48743220.56677721
37,37,2000,30843271.23287671,300000.0,45019042.841677375,0,4366588.3,80528902.37455408
37,37,2001,30758999.999999996,300000.0,64802042.54538191,0,1480079.3,97341121.84538192
37,37,2002,30758999.999999996,300000.0,41957768.0949539,0,2865152.7,75881920.7949539
37,37,2003,30758999.999999996,300000.0,26474212.681704823,0,2115232.3,59648444.981704816
37,37,2004,30843271.23287671,300000.0,21389433.388382126,0,3500705.5,56033410.12125884
37,37,2005,30758999.999999996,300000.0,20894244.06198041,0,1762998.8,53716242.86198041
37,37,2006,30758999.999999996,300000.0,31727513.87900448,0,1699327.8,64485841.679004475
37,37,2007,30758999.999999996,300000.0,36595852.92745805,0,2630468.9,70285321.82745805
37,37,2008,30843271.23287671,300000.0,28457932.265781786,0,1691220.5,61292423.99865849
37,37,2009,30758999.999999996,300000.0,29033530.796635084,0,2297655.8,62390186.59663508
37,37,2010,30758999.999999996,300000.0,30914319.864821624,0,2171753.4,64145073.26482162
37,37,2011,30758999.999999996,300000.0,30325663.843001697,0,1232573.4,62617237.24300169
37,37,2012,30843271.23287671,300000.0,25078529.33806634,0,1636191.9,57857992.47094305
37,37,2013,30758999.999999996,300000.0,21629262.146895465,0,2677129.4,55365391.54689546
37,37,2014,30758999.999999996,300000.0,27851501.56451197,0,1567221.5999999999,60477723.16451196
37,37,2015,30758999.999999996,300000.0,25763779.238418795,0,1683770.5,58506549.73841879
37,37,2016,30843271.23287671,300000.0,28104934.6753749,0,2571865.6,61820071.50825161
37,37,2017,30758999.999999996,300000.0,41710357.52160599,0,2968883.5,75738241.021606
37,37,2018,30758999.999999996,300000.0,29173367.036146186,0,1539160.3,61771527.33614618
37,37,2019,30758999.999999996,300000.0,25114380.729593795,0,1436621.8,57610002.52959379
38,38,1999,30758999.999999996,300000.0,35000295.94625715,0,2633347.7,68692643.64625715
38,38,2000,30843271.23287671,300000.0,19235279.55543337,0,1586942.4,51965493.18831008
38,38,2001,30758999.999999996,300000.0,31655846.278346755,0,3174661.3,65889507.57834675
38,38,2002,30758999.999999996,300000.0,29410708.02631743,0,2013103.2,62482811.22631743
