run,random_seed,year,Cable Laying Vessel,Crew Transfer Vessel 1,Crew Transfer Vessel 2,Crew Transfer Vessel 3,Heavy Lift Vessel
18,18,2009,6059431.425,1168579.5439686407,1168581.3796774314,1168577.673731233,33400765.99469621
18,18,2010,10726982.58141625,1168575.5946014444,1168577.368207137,1168580.7998272516,18528782.407407407
18,18,2011,5089559.523365741,1168573.5394518469,1168576.6152869505,1168574.172576941,16745481.481481481
18,18,2012,8864512.93738875,1171771.4159109723,1171772.9480525912,1171771.366660175,46305861.23663843
18,18,2013,5641174.900145833,1168577.0519279507,1168714.1133568317,1168578.557979113,50940848.09282385
18,18,2014,13407058.668949073,1168579.521251036,1168447.1744278723,1168578.5776311136,35895768.519420736
18,18,2015,7465025.238638888,1168581.4540318167,1168580.5319491096,1168581.9183463017,30897141.472210243
18,18,2016,7633655.407814815,1172853.4413471348,1171782.0234435624,1171782.1570116512,35487056.091598324
18,18,2017,14485002.712872686,1167513.23051217,1168577.8832418574,1168579.6206969055,68276703.36156005
18,18,2018,2613597.350752315,1168586.9732679545,1168587.4112016838,1168588.951111217,27926159.389594857
18,18,2019,0.0,1168577.426923553,1168579.5302918055,1168580.3380147524,49210834.761380784
18,18,2020,0.0,1171786.9331274843,1171786.3246882218,1171785.536835496,47031461.88814834
19,19,2000,13783774.5366875,1168556.6114795615,1168553.2880995078,1168559.9789025665,52027799.63519316
19,19,2001,13843213.990575572,1168574.0909231089,1168575.0975538034,1168578.3752799574,36468379.62962963
19,19,2002,2544098.6757847224,1168573.935099008,1168578.0951649188,1168573.5317666994,16365149.745531209
19,19,2003,14896525.41262948,1168580.811965528,1168580.6905572615,1168582.2836671507,35105427.363194525
19,19,2004,0.0,1171774.3200984993,1171780.607169141,1171775.9767532446,27972420.17990016
19,19,2005,20864182.642228328,1168576.7431264436,1168578.325732565,1168572.6035049567,48605512.11512884
19,19,2006,4155757.2609768515,1168579.3040932103,1168576.2368576936,1168575.284009561,11829148.14814815
19,19,2007,6783174.514523148,1168577.7213451487,1168581.0783908546,1168582.2760961682,30122207.781502455
19,19,2008,9358818.074467592,1173382.3334367776,1171786.0510076955,1171786.5770037433,22573470.879534498
19,19,2009,12786246.77216197,1166976.560940494,1168578.4009109384,1168573.0313650374,17388024.85666877
19,19,2010,19798100.090463568,1168587.4085808706,1168584.9949847066,1168584.2981684252,30147439.814814813
19,19,2011,6070496.279509259,1168579.8577210961,1168573.405078385,1168580.4157477892,30027811.24647682
19,19,2012,13010398.823972855,1171771.4675838568,1171773.3805000433,1171774.1820140502,32771351.85185185
19,19,2013,9306996.928159723,1168702.6221159163,1168571.4920895314,1168574.008713952,16701664.403622141
19,19,2014,9287401.751909722,1168448.6516428199,1168581.0819809188,1168583.623296774,17255500.0
19,19,2015,14028262.0434375,1168583.2871084975,1168581.4548781032,1168583.413469433,24676759.259259257
19,19,2016,16614668.993641203,1171783.7549393356,1171782.8948426584,1171785.009841778,17947351.85185185
19,19,2017,7140524.095534722,1168582.213576902,1168581.7733590668,1168576.5897018558,42852883.16941869
19,19,2018,15488819.10653385,1168588.1000724165,1168585.6478224704,1168586.8744743243,23299356.48148148
19,19,2019,2749845.235074074,1168580.4509223283,1168579.2772853733,1168579.1379020724,26374863.29441454
19,19,2020,14213252.230847223,1171785.7286336021,1171784.19373349,1171786.2698268397,24848000.0
20,20,2000,3653774.6233564815,1168563.0222637416,1168562.9939632167,1168561.1042318747,41228078.7037037
20,20,2001,7802377.691067129,1168573.8659652725,1168575.5776953679,1168573.5540258905,50244540.847257175
20,20,2002,7806090.167479167,1168579.6238731383,1168578.415353981,1168575.951787694,32670328.59259266
20,20,2003,2453676.148798611,1168578.5598539044,1168581.5933999375,1168580.843651095,40842106.481481485
20,20,2004,13588919.769097222,1171775.2954500332,1171776.9622891066,1171774.1964307053,19936504.62962963
20,20,2005,19635335.184745435,1168577.9534005611,1168578.737967848,1168579.045763038,37871721.110433355
20,20,2006,15135908.313061764,1168575.1558937842,1168573.7447702668,1168573.7777005634,45678321.74531751
20,20,2007,0.0,1168580.4343138845,1168580.6503655335,1168579.8719963236,16387898.148148147
20,20,2008,6093279.161069444,1173381.4183116285,1173382.4392501125,1173379.4028550356,40748530.61496036
20,20,2009,2648212.704125,1166978.7711789443,1166979.210555098,1166977.0301918015,52196272.99873103
20,20,2010,3110150.840537037,1168587.6520075975,1168584.829307695,1168586.6089470098,57077641.293368146
20,20,2011,10193846.133611111,1168576.6037095136,1168577.3679380738,1168575.4926559583,21184038.01990467
20,20,2012,22506963.00716978,1171776.0842730762,1171775.624467149,1171774.4015956211,24733421.296296295
20,20,2013,11218998.547093526,1168574.8349301587,1168581.603537298,1168578.414805795,24739486.111111112
20,20,2014,3894848.326608796,1168574.8374686863,1168577.7484887003,1168578.6713926839,32148720.86847683
20,20,2015,2487096.810513889,1168576.6312100133,1168576.7112111405,1168576.7553435008,23405273.14814815
20,20,2016,14487699.929011777,1171783.8154421528,1171784.5271901079,1171783.9443041969,49422803.60171911
20,20,2017,11313043.00759816,1168584.4629515104,1168583.2115287734,1168581.6917242282,37974924.643904045
20,20,2018,8653654.115018519,1168580.257204198,1168583.2966739049,1168578.600768302,42418578.7037037
20,20,2019,5733387.720578115,1168577.900452569,1168581.5107169633,1168576.0811260266,5966667.2658599
20,20,2020,10116568.00619213,1171785.0532747565,1171784.172894361,1171786.2881602533,40703939.89148999
21,21,2000,0.0,1168564.3942399868,1168566.6238423435,1168564.316814815,22693948.69835734
21,21,2001,2459518.4143101852,1168572.6653821757,1168575.6208675385,1168577.0536725211,14518380.259510498
21,21,2002,0.0,1168579.778723527,1168575.9611682624,1168577.933061544,25660446.177594848
21,21,2003,24095317.337902777,1168580.7055754198,1168581.8076319695,1168583.4868385731,19851222.22222222
21,21,2004,7243217.334030093,1171779.8301526764,1171780.4388182969,1171779.0669601327,44230012.92032896
21,21,2005,7624854.326516204,1168579.2721517012,1168574.4097503682,1168577.4830384527,22992351.85185185
21,21,2006,5886806.854511574,1168572.7078933273,1168574.4466451,1168569.958250661,53801685.15695875
21,21,2007,1071923.1329305554,1168577.648796589,1168579.7045219901,1168579.5030202223,47681290.56359137
21,21,2008,19318220.752981007,1173380.5461124948,1171779.8028603035,1173378.421590264,18986324.074074075
21,21,2009,0.0,1166979.6263979892,1168571.751211761,1166974.3399579753,21012249.56521905
21,21,2010,13861102.908148147,1168583.7886013712,1168585.0222406557,1168585.7467333197,13271587.962962963
21,21,2011,9125026.965921296,1168577.1441965392,1168570.8246211999,1168574.7540585382,39947012.61056976
21,21,2012,0.0,1172572.5470411477,1172574.506583052,1172574.5143473914,26054240.58655859
21,21,2013,18579502.905977275,1167771.5980903492,1167772.9092967305,1167771.7733565143,28338106.48148148
21,21,2014,3828595.9749999996,1168573.057450992,1168577.3200496794,1168578.0188116997,35010727.5525318
21,21,2015,6067294.617520833,1168577.0206380803,1168574.242810819,1168571.6638564619,27500879.62962963
21,21,2016,0.0,1171775.4901555642,1172847.7265374816,1171778.9064244553,48972555.54824102
21,21,2017,16896392.9179375,1168579.399394193,1167509.386985433,1168580.9014223448,8170023.148148148
21,21,2018,8699250.582831018,1168584.5937239313,1168583.627568428,1168584.3272141393,28682009.259259257
21,21,2019,6881097.360395833,1168579.0575080155,1168579.9055421685,1168582.4929790061,20789957.009507444
21,21,2020,7261947.196229166,1171785.1782341064,1171782.4903795337,1171782.9455437798,30630016.538876187
22,22,2000,14247337.823270002,1168565.4409881793,1168565.6301745253,1168559.269533278,35953942.02086915
22,22,2001,9984306.149175925,1168573.8361547717,1168576.7279727366,1168575.479121578,16433393.518518519
22,22,2002,9191187.203453705,1168578.8401436463,1168578.155439039,1168580.5871686174,74456292.97510499
22,22,2003,8033240.688518518,1168589.6557498018,1168591.0636919353,1168590.348352604,41446934.75321074
22,22,2004,3756548.810585648,1171780.8669187399,1171780.573754786,1171778.3740143501,23107474.388722837
22,22,2005,7097532.863074171,1168581.106466504,1168577.816643001,1168580.121873753,30252869.676183052
22,22,2006,0.0,1168575.835535349,1168572.666990752,1168572.0608708619,62946831.2915723
22,22,2007,3441758.7242013887,1168576.8266716544,1168572.9918526183,1168577.5907454588,24792458.333333332
22,22,2008,13220856.064035391,1173383.2502977871,1173382.2017451979,1173379.7242531332,46794973.78942909
22,22,2009,4373492.606875,1166977.9048275328,1166978.8703734833,1166975.7966370024,44147745.77969746
22,22,2010,13551437.71401389,1168588.4859898272,1168585.2470386159,1168589.9578032612,38776052.99615268
22,22,2011,2977780.1214305554,1168571.3420083246,1168571.3599577204,1168576.529374902,28977561.11253239
22,22,2012,0.0,1172574.7937657507,1171775.0164636201,1172574.9323345849,24617305.555555556
22,22,2013,0.0,1167773.73479205,1168580.0369230688,1167775.9151383962,27234796.296296295
22,22,2014,4810481.785263889,1168581.9993772046,1168581.0977564969,1168581.5037254754,45038349.76751987
22,22,2015,6015130.136928241,1168576.7793608604,1168575.7353389268,1168580.434876673,51026538.70903056
22,22,2016,8834359.602208333,1171781.85010889,1171779.3942479033,1171783.275933472,22397801.44693223
22,22,2017,0.0,1168579.256890204,1168578.7152792418,1168580.7563988601,24337569.444444444
22,22,2018,7747307.430064815,1168586.732292776,1168583.7858020838,1168584.9115288116,42767299.191828154
22,22,2019,22538994.69218706,1168581.5415430875,1168581.6325622322,1168577.0798384054,41023564.68752085
22,22,2020,4854129.900793982,1171781.7792575601,1171781.8980806028,1171784.9655136366,13307513.888888888
23,23,2000,11831243.88991422,1168557.7618441477,1168562.0560178047,1168560.287446883,16609976.851851853
23,23,2001,8554332.002314253,1168572.6834289401,1168573.3116343336,1168573.9871262268,53225917.59085537
23,23,2002,11882096.177652778,1168573.48258825,1168581.8476342794,1168582.068221996,60908506.78373767
23,23,2003,15026371.096488426,1168582.160069723,1168585.934493508,1168583.2524898679,52339997.04383409
23,23,2004,3321142.3195092594,1171773.7058876082,1171776.0549571165,1171774.423884762,50096642.49412053
23,23,2005,7133710.445217593,1168576.5557169223,1168576.5418323928,1168578.813086524,40315026.04791825
23,23,2006,2915435.6397291664,1168575.2364045659,1168574.9305665111,1168576.8875383823,27008949.074074075
23,23,2007,2513985.7468125,1168578.4673289312,1168578.123076715,1168578.2388772245,43139471.04927284
23,23,2008,0.0,1173382.2513732654,1173386.174871167,1173380.3866062646,38171428.19554402
23,23,2009,4826272.371025463,1166980.9487883719,1166972.2677745877,1166977.8823819945,23910084.97866339
23,23,2010,7181252.473976851,1168584.6597213414,1168582.0007804746,1168582.4972362716,0.0
23,23,2011,0.0,1168581.5095618856,1168579.0920744361,1168578.7060422504,22992367.178009342
23,23,2012,13085499.593618056,1171773.7522350936,1171771.3420285967,1171772.8880369382,19205907.407407407
23,23,2013,14190964.44164586,1168706.454699706,1168573.5134821157,1168574.5669310563,48112347.51080977
23,23,2014,2773445.977979167,1168448.836382569,1168582.6021381994,1168579.7911492046,32681701.19844613
23,23,2015,21059180.511644296,1168583.4505591362,1168580.3333715028,1168586.3082833663,8271472.222222222
23,23,2016,7898583.865516203,1171779.1652762434,1171784.1019169819,1171782.4303992868,34417879.6624986
23,23,2017,4275143.86347796,1168575.6139388569,1168580.43319153,1168583.2076250655,26525847.861841187
23,23,2018,9477712.005300265,1168585.2836798576,1168586.7788900868,1168588.0811942185,33903509.25925926
23,23,2019,19898912.64721759,1168583.7611643968,1168578.150225488,1168582.6452761882,43068634.72090336
23,23,2020,11953492.26260998,1171787.8597216809,1171785.1109378352,1171786.0215867672,25562637.221501507
24,24,2000,0.0,1168560.502328459,1168559.8297477446,1168564.2730310946,8394421.296296297
24,24,2001,6252739.792641204,1168573.0633307935,1168578.920492843,1168572.8410225122,51773438.57832205
24,24,2002,0.0,1168577.9918320563,1168579.3581193564,1168576.251249073,24670518.51851852
24,24,2003,13200251.402113425,1168582.544328448,1168585.0373493878,1168584.4052528671,51099891.80560035
24,24,2004,11568671.054400463,1171777.1992687804,1171777.969175933,1171780.3416042654,17692423.722232565
24,24,2005,8607862.253710648,1168580.4676608003,1168577.954968931,1168581.3632119794,47167576.97082863
24,24,2006,8519295.964930555,1168577.0224600737,1168578.7826314555,1168580.2151084752,31558948.380553894
24,24,2007,5296155.948459878,1168579.3271842706,1168577.5541426996,1168575.1651216845,38198856.481481485
24,24,2008,4434843.373085648,1173384.2031730665,1173380.2503281527,1173380.95182942,40435304.97087602
24,24,2009,7925084.806159722,1166979.818180164,1166978.891914298,1166980.118085841,36925629.20972898
24,24,2010,7120619.155483324,1168580.7706151025,1168581.5226604068,1168581.6990822263,18147933.389092833
24,24,2011,7297796.319958334,1168577.7888999411,1168578.2180918306,1168575.5908231686,37973880.24013332
24,24,2012,0.0,1171776.5009717192,1172577.1335763019,1171776.8783960685,25007822.94812709
24,24,2013,5077093.418361112,1168711.1367449907,1167776.342723163,1168576.0510004954,40955842.59259259
24,24,2014,18332699.797712963,1168448.1836480515,1168575.1669788796,1168576.2944470525,36600347.91266246
24,24,2015,12206184.203081017,1168583.5579687753,1168576.303972896,1168579.455004238,40428693.86598028
24,24,2016,7182762.5865625,1171783.7446153923,1171783.4490025486,1171778.9786669498,50739869.20126432
24,24,2017,11270564.781185186,1168579.107426333,1168580.679512371,1168580.516151896,25068138.888888888
24,24,2018,11851707.032280674,1168582.850283135,1168583.149110764,1168584.3413534253,42210847.03089205
24,24,2019,0.0,1168582.1455531446,1168579.5616722256,1168576.6824309614,33026631.801955007
24,24,2020,11716288.990273388,1171785.2174270877,1171786.7286197222,1171784.4249032692,8208675.925925926
25,25,2000,10506810.686481481,1168556.475961287,1168562.6377418663,1168562.3829419746,8245824.074074075
25,25,2001,4492883.615217593,1168573.5252341377,1168575.004464182,1168575.8709752325,45992449.7010977
25,25,2002,2637156.2236226853,1168581.445461031,1168578.8892792547,1168580.2597522782,29435014.859847486
25,25,2003,8274091.084918981,1168579.809407858,1168586.9264370291,1168581.894989803,28218624.916283514
25,25,2004,8102976.6270162035,1171778.2912388537,1171778.6324634475,1171779.775730551,25303462.962962963
25,25,2005,9866606.69023611,1168576.0243267156,1168570.7390333044,1168574.0604392928,30506825.247723665
25,25,2006,5966680.924083333,1168580.6602249425,1168581.1982961583,1168578.825816877,24853990.74074074
25,25,2007,6257236.63437037,1168575.4823426316,1168574.5362155118,1168576.473134694,64073077.74387896
25,25,2008,5022570.259145834,1173376.1160447276,1173378.4423865844,1173378.4723962804,56298431.113279834
25,25,2009,12295780.494715277,1166977.6781125835,1166976.1263413748,1166977.0269923653,32539188.915844332
25,25,2010,7390672.430979166,1168581.2102907032,1168582.5566622436,1168580.4641062813,28721711.533861212
